module_index,module,kind,segment,linker_offset,size,name,local_count,locals
171,F:\WLIBS\animate\file_ani.c,0x24,1,1167213,600,Draw_File_Animation_On,12,i;x;y;x2;y2;clip;frame_list;frame_length;frame_offset;4frame_offset_table;file_offset;saved_refresh
171,F:\WLIBS\animate\file_ani.c,0x24,1,1167813,579,Open_Multi_File_Animation,21,file_name;entry_num;file_num;i;x2;y2;clip;frame_list;frame_offset;4frame_offset_table;file_index;space_remaining;current_extended_flag;num_blocks;current_seg;read_size;foffset;entry_start;entry_end;entry_length;9full_file_path
171,F:\WLIBS\animate\file_ani.c,0x24,1,1168392,682,Draw_Multi_File_Animation,12,file_num;i;x;y;x2;y2;clip;frame_list;frame_length;frame_offset;4frame_offset_table;file_offset
171,F:\WLIBS\animate\file_ani.c,0x24,1,1169074,89,Set_File_Animation_Frame,1,frame_num
171,F:\WLIBS\animate\file_ani.c,0x24,1,1169163,58,Get_File_Animation_Frame,0,
171,F:\WLIBS\animate\file_ani.c,0x24,1,1169221,73,Get_Multi_File_Animation_Frame,1,file_num
171,F:\WLIBS\animate\file_ani.c,0x24,1,1169294,41,Reset_File_Animation_Buffer,0,
171,F:\WLIBS\animate\file_ani.c,0x24,1,1169335,44,Set_File_Animation_Buffer,1,buffer
171,F:\WLIBS\animate\file_ani.c,0x24,1,1169379,107,Draw_Multi_File_Animation_Palette,1,file_num
171,F:\WLIBS\animate\file_ani.c,0x24,1,1169486,65,Draw_File_Animation_Palette,0,
171,F:\WLIBS\animate\file_ani.c,0x24,1,1169551,102,Set_Multi_File_Animation_Frame,2,file_num;frame_num
172,F:\WLIBS\animate\bitmap.c,0x24,1,1169653,78,Create_Blank_Bitmap,3,width;height;bitmap
172,F:\WLIBS\animate\bitmap.c,0x24,1,1169731,141,Create_Bitmap_Header,3,width;height;bitmap
172,F:\WLIBS\animate\bitmap.c,0x24,1,1169872,70,Create_Multi_Frame_Blank_Bitmap,4,width;height;bitmap;frames
172,F:\WLIBS\animate\bitmap.c,0x24,1,1169942,142,Create_Multi_Frame_Bitmap_Header,4,width;height;bitmap;frames
172,F:\WLIBS\animate\bitmap.c,0x24,1,1170084,88,Get_Bitmap_Size,3,width;height;length
172,F:\WLIBS\animate\bitmap.c,0x24,1,1170172,63,Set_Picture_Glassed,1,bitmap
172,F:\WLIBS\animate\bitmap.c,0x24,1,1170235,346,Shear_Bitmap_Y,15,x1;shear1;x2;shear2;bitmap;width;height;x;i;shear_add;shear;current_shear;bitmap_array;frame_offset;frame_offset_table
172,F:\WLIBS\animate\bitmap.c,0x24,1,1170581,219,Shear_Array_Bitmap_Y,12, shear_array;bitmap;width;height;x;i;shear_add;shear;current_shear;bitmap_array;frame_offset;frame_offset_table
172,F:\WLIBS\animate\bitmap.c,0x24,1,1170800,354,Shear_Bitmap_X,17,y1;shear1;y2;shear2;bitmap;width;height;x;i;y;ypos;shear_add;shear;current_shear;bitmap_array;frame_offset;frame_offset_table
172,F:\WLIBS\animate\bitmap.c,0x24,1,1171154,224,Shear_Array_Bitmap_X,14, shear_array;bitmap;width;height;x;i;ypos;y;shear_add;shear;current_shear;bitmap_array;frame_offset;frame_offset_table
172,F:\WLIBS\animate\bitmap.c,0x24,1,1171378,256,Flip_Bitmap,16,target_bitmap;source_bitmap;direction;width;height;x;i;shear_add;shear;current_shear;target_frame_offset;target_frame_offset_table;source_frame_offset;source_frame_offset_table;frame_offset;frame_offset_table
172,F:\WLIBS\animate\bitmap.c,0x24,1,1171634,150,Copy_Bitmap_To_Bitmap,8,target_bitmap;source_bitmap;width;height;x;i;frame_offset;frame_offset_table
172,F:\WLIBS\animate\bitmap.c,0x24,1,1171784,152,Screen_Bitmap_Capture,14,x1;y1;x2;y2;bitmap;width;height;x;i;shear_add;shear;current_shear;frame_offset;frame_offset_table
172,F:\WLIBS\animate\bitmap.c,0x24,1,1171936,338,Draw_Bitmap_To_Mouse,15,x;y;bitmap;mouse_entry;bitmap_size;pos;screen_pos;line_add;height;width;data_add;data;screen_data;frame_offset;frame_offset_table
172,F:\WLIBS\animate\bitmap.c,0x24,1,1172274,66,Clear_Mouse_Image,8,mouse_entry;bitmap_size;pos;screen_pos;line_add;height;width;data_add
172,F:\WLIBS\animate\bitmap.c,0x24,1,1172340,476,Scale_Bitmap,16,target_bitmap;source_bitmap;scale_x;scale_y;initial_x_scale;initial_y_scale;pict_x;pict_y;new_x;new_y;width;height;frame_offset;frame_offset_table;source_start;target_start
172,F:\WLIBS\animate\bitmap.c,0x24,1,1172816,255,Vanish_Bitmap,9,target_bitmap;source_bitmap;percent;width;height;frame_offset;frame_offset_table;source_start;target_start
172,F:\WLIBS\animate\bitmap.c,0x24,1,1173071,232,Outline_Bitmap,10,target_bitmap;source_bitmap;outline_color;ignore_glass_colors;width;height;frame_offset;frame_offset_table;source_start;target_start
172,F:\WLIBS\animate\bitmap.c,0x24,1,1173303,204,Bitmap_Aura,11,target_bitmap;source_bitmap;aura_color;color_list;rotation;width;height;frame_offset;frame_offset_table;source_start;target_start
172,F:\WLIBS\animate\bitmap.c,0x24,1,1173507,209,Transpose_Bitmap,16,target_bitmap;source_bitmap;direction;width;height;x;i;shear_add;shear;current_shear;target_frame_offset;target_frame_offset_table;source_frame_offset;source_frame_offset_table;frame_offset;frame_offset_table
172,F:\WLIBS\animate\bitmap.c,0x24,1,1173716,205,Tint_Bitmap,9,target_bitmap;source_bitmap;tint_color;width;height;frame_offset;frame_offset_table;source_start;target_start
172,F:\WLIBS\animate\bitmap.c,0x24,1,1173921,386,Create_Brighten_Bitmap_Palettes,15,palette_seg; brighten_percent;levels;i;j;tint_red;tint_green;tint_blue;red;green;blue;hue;sat;lum;temp_lum
172,F:\WLIBS\animate\bitmap.c,0x24,1,1174307,769,Mask_Brighten_Bitmap,28,x;y;target_bitmap;mask_bitmap;start_color;width;height;mask_line_add;target_line_add;target_x;target_y;mask_x;mask_y;mask_width;mask_height;skip_x;x1;y1;x2;y2;target_width;target_height;frame_offset;frame_offset_table;mask_start;true_mask_start;target_start;true_target_start
172,F:\WLIBS\animate\bitmap.c,0x24,1,1175076,195,Darken_Bitmap,8,target_bitmap;source_bitmap;width;height;frame_offset;frame_offset_table;source_start;target_start
172,F:\WLIBS\animate\bitmap.c,0x24,1,1175271,214,Jumble_Bitmap,11,target_bitmap;source_bitmap;percent;range;width;height;frame_offset;frame_offset_table;source_start;target_start;saved_seed
172,F:\WLIBS\animate\bitmap.c,0x24,1,1175485,741,Mask_Out_Bitmap_With_Bitmap,28,x;y;target_bitmap;mask_bitmap;inverse_flag;width;height;mask_line_add;target_line_add;target_x;target_y;mask_x;mask_y;mask_width;mask_height;skip_x;x1;y1;x2;y2;target_width;target_height;frame_offset;frame_offset_table;mask_start;true_mask_start;target_start;true_target_start
172,F:\WLIBS\animate\bitmap.c,0x24,1,1176226,144,Mask_Out_Colors,9,source_bitmap;start_color;end_color;width;height;frame_offset;frame_offset_table;source_start;target_start
172,F:\WLIBS\animate\bitmap.c,0x24,1,1176370,358,Interlace_Gray_Scale_Bitmap,33,"source_bitmap;color_start;color_count;color_array1;color_array2;inverse_flag;y;pos;line_add;center_columns;start_x;end_x;x;i;long_color;start_mask;end_mask;start_color;end_color;column_mask;value;,long_current_video_page;start_width;center_width;end_width;line_start;column_height;frame_offset;frame_offset_table;source_start;target_start;width;height"
172,F:\WLIBS\animate\bitmap.c,0x24,1,1176728,224,Gray_Scale_Bitmap,32,"source_bitmap;color_start;color_count;color_array;inverse_flag;y;pos;line_add;center_columns;start_x;end_x;x;i;long_color;start_mask;end_mask;start_color;end_color;column_mask;value;,long_current_video_page;start_width;center_width;end_width;line_start;column_height;frame_offset;frame_offset_table;source_start;target_start;width;height"
172,F:\WLIBS\animate\bitmap.c,0x24,1,1176952,622,Draw_Picture_To_Bitmap,43,"destination_bitmap;source_picture;y;pos;line_add;center_columns;start_x;end_x;x;i;frame_num;long_color;start_mask;end_mask;start_color;end_color;column_mask;value;,long_current_video_page;start_width;center_width;end_width;line_start;column_height;frame_offset;frame_offset_table;source_start;target_start;width;height;frame_start;bitmap_size;screen_pos;screen_start;buffer_pos;buffer_pos_word;packet_end;data_count;skip_count;store_type;line_skip;.data;/frame_data_word"
172,F:\WLIBS\animate\bitmap.c,0x24,1,1177574,1385,Add_Picture_To_Bitmap,63,"xx;yy;source_picture;destination_bitmap;y;pos;line_add;center_columns;start_x;end_x;x;i;frame_num;max_width;max_height;long_color;start_mask;end_mask;start_color;end_color;column_mask;value;,long_current_video_page;start_width;center_width;end_width;line_start;column_height;screen_line_start;screen_line_end;frame_offset;frame_offset_table;source_start;target_start;width;height;bitmap_size;screen_pos;screen_start;buffer_pos;buffer_pos_word;screen_line_add;packet_end;buffer_add;skip_add;clipped_count;data_count;skip_count;store_type;line_skip;x1;y1;x2;y2;.data;/frame_data_word;xx1;yy1;skip_x;skip_y;start_y;actual_width;actual_height"
172,F:\WLIBS\animate\bitmap.c,0x24,1,1178959,176,Draw_Bitmap_Rotated,17,x1;y1;angle;bitmap;x2;y2;x3;y3;x4;y4;ddy;ddx;i;j;temp;height;width
172,F:\WLIBS\animate\bitmap.c,0x24,1,1179135,665,Get_Rotated_Pixels,19,angle;width;height;2x1;2y1;2x2;2y2;2x3; 2y3;$2x4;(2y4;xr;yr;ddx;ddy;true_angle;cos_mult;sin_mult;xold
172,F:\WLIBS\animate\bitmap.c,0x24,1,1179800,2057,Draw_Bitmap_Line,31,x1;y1;x2;y2;4image;i;j;rx;ry;cx;cy;sx1;sy1;sx2;sy2;bx1;by1;bx2;by2;nx1;nx2;theta;4target;4dst;new_width;scale_percentage;9hdr;4frame_offset_table;4src;temp;glassing
172,F:\WLIBS\animate\bitmap.c,0x24,1,1181857,1426,Draw_Bitmap_Animation_Block,22,x1;y1;x2;y2;x3;y3;x4;y4;bitmap;bitmap_height;bitmap_width;;x;<y;=u;>v;i;j;scan_line_height;min_x;min_y;max_x;max_y
172,F:\WLIBS\animate\bitmap.c,0x24,1,1183283,930,Form_Texture_Map_Edge_List,12,edge1_start_vertice;edge1_end_vertice;edge2_start_vertice;edge2_end_vertice;y_start;2x;2y;2u; 2v;left_height;right_height;i
172,F:\WLIBS\animate\bitmap.c,0x24,1,1184213,851,Texture_Map_Block,25,screen_width;video;scan_line_height;y_start;bitmap;bitmap_width;y;x;width;i;skip_x;skip_y;start_x;screen_pos;old_screen_pos;left_x;right_x;left_u;left_v;right_u;right_v;left_u_skip;left_v_skip;u_add;v_add
172,F:\WLIBS\animate\bitmap.c,0x24,1,1185064,308,Get_Bitmap_Actual_Size,14,bitmap_addr;2x1;2y1;2width;2height;length;bitmap_height;bitmap_width;y2;x2;x;y;offset;bitmap
172,F:\WLIBS\animate\bitmap.c,0x24,1,1185372,336,Line_Texture_Map,15,width;bitmap_width;left_u;left_v;right_u;right_v;screen_pos;video;bitmap;u_add;v_add;u_pos;v_pos;bitmap_pos;x
172,F:\WLIBS\animate\bitmap.c,0x24,1,1185708,126,Get_Bitmap_Pixel,6,bitmap;x;y;width;frame_offset;frame_offset_table
173,F:\WLIBS\palette\palette.c,0x24,1,1185834,170,Set_Palette_Colors,5,start_color;color_count;color_array;i;color_pos
173,F:\WLIBS\palette\palette.c,0x24,1,1186004,78,Set_Palette_Changes,3,start_color;end_color;i
173,F:\WLIBS\palette\palette.c,0x24,1,1186082,78,Clear_Palette_Changes,3,start_color;end_color;i
173,F:\WLIBS\palette\palette.c,0x24,1,1186160,51,Save_Palette,0,
173,F:\WLIBS\palette\palette.c,0x24,1,1186211,65,Restore_Palette,1,i
173,F:\WLIBS\palette\palette.c,0x24,1,1186276,231,Set_Palette_Gradient,14,start_color;color_count;red_1;green_1;blue_1;red_2;green_2;blue_2;data_segment;i;red;green;blue;pos
173,F:\WLIBS\palette\palette.c,0x24,1,1186507,105,Set_Glass_Remap_Color,5,remap_color;red;green;blue;intensity
173,F:\WLIBS\palette\palette.c,0x24,1,1186612,41,Reset_Cycle_Palette_Color,0,
173,F:\WLIBS\palette\palette.c,0x24,1,1186653,782,Cycle_Palette_Color,15,color_num;red_min;green_min;blue_min;red_max;green_max;blue_max;step_value;delta_red;delta_green;delta_blue;primary_color;store_red;store_blue;store_green
173,F:\WLIBS\palette\palette.c,0x24,1,1187435,272,Update_Cycle,2,/color_min;/color_max
173,F:\WLIBS\palette\palette.c,0x24,1,1187707,234,Refresh_Palette,7,i;pal_num;start_color;color_count;pal_pos;already_stored_count;pass
173,F:\WLIBS\palette\palette.c,0x24,1,1187941,55,Allocate_Glass_Remap_Next_Block,1,block
173,F:\WLIBS\palette\palette.c,0x24,1,1187996,77,Save_Glass_Remap_Block,1,block
173,F:\WLIBS\palette\palette.c,0x24,1,1188073,78,Restore_Glass_Remap_Block,1,block
173,F:\WLIBS\palette\palette.c,0x24,1,1188151,535,RGB_To_HLS,12,red;green;blue;4hue;4lum;4sat;max_value;min_value;delta;fred;fgreen;fblue
173,F:\WLIBS\palette\palette.c,0x24,1,1188686,275,HLS_To_RGB,8,hue;lum;sat;red;green;blue;m2;m1
173,F:\WLIBS\palette\palette.c,0x24,1,1188961,318,Value,6,n1;n2;hue;return_value;x;y
174,F:\WLIBS\smack\smckplay.c,0x24,1,1189279,117,radmalloc,3,numbytes;2temp;i
174,F:\WLIBS\smack\smckplay.c,0x24,1,1189396,50,radfree,1,&ptr
174,F:\WLIBS\smack\smckplay.c,0x24,1,1189446,248,Open_Smacker_Animation,5,name;sound_flag;user_flags;flags;5filename
174,F:\WLIBS\smack\smckplay.c,0x24,1,1189694,36,Set_Smacker_Animation_Frame,1,frame_num
174,F:\WLIBS\smack\smckplay.c,0x24,1,1189730,65,Get_Smacker_Animation_Height,0,
174,F:\WLIBS\smack\smckplay.c,0x24,1,1189795,65,Get_Smacker_Animation_Width,0,
174,F:\WLIBS\smack\smckplay.c,0x24,1,1189860,65,Get_Smacker_Animation_Total_Frames,0,
174,F:\WLIBS\smack\smckplay.c,0x24,1,1189925,68,Get_Smacker_Animation_Frame,0,
174,F:\WLIBS\smack\smckplay.c,0x24,1,1189993,363,Draw_Smacker_Animation,2,x;y
174,F:\WLIBS\smack\smckplay.c,0x24,1,1190356,61,Close_Smacker_Animation,0,
174,F:\WLIBS\smack\smckplay.c,0x24,1,1190417,147,Set_Smacker_Palette,2,i;2c
176,F:\WLIBS\memory\strings.c,0x24,1,1191772,113,String_To_Upper,2,name;i
176,F:\WLIBS\memory\strings.c,0x24,1,1191885,113,String_To_Lower,2,name;i
176,F:\WLIBS\memory\strings.c,0x24,1,1191998,148,Trim,4,name;i;start_pos;end_pos
176,F:\WLIBS\memory\strings.c,0x24,1,1192146,63,Swap,3, value1; value2;temp
176,F:\WLIBS\memory\strings.c,0x24,1,1192209,67,Swap_Short,3,"""value1;""value2;temp"
176,F:\WLIBS\memory\strings.c,0x24,1,1192276,63,Swap_Char,3,value1;value2;temp
176,F:\WLIBS\memory\strings.c,0x24,1,1192339,63,Swap_Long,3,%value1;%value2;temp
176,F:\WLIBS\memory\strings.c,0x24,1,1192402,101,Delete_Structure,4,record_num;address;struct_size;total_records
177,F:\WLIBS\palette\remap.c,0x24,1,1192503,644,Update_Glass_Remap_Colors,8,i;j;tint_red;tint_green;tint_blue;red;green;blue
177,F:\WLIBS\palette\remap.c,0x24,1,1193147,623,Update_Glass_Remap_Color_Range,10,start_color;end_color;i;j;tint_red;tint_green;tint_blue;red;green;blue
177,F:\WLIBS\palette\remap.c,0x24,1,1193770,415,Sort_Palette_List,5,i;j;count;index;found
177,F:\WLIBS\palette\remap.c,0x24,1,1194185,741,Find_Closest_Color,24,red;green;blue;i;pos;closest_value;dd_red;dd_green;dd_blue;value;count;min_red;max_red;min_green;max_green;min_blue;max_blue;closest_distance;distance;$hits;hit_count;total_hits;closest_color;found_color
177,F:\WLIBS\palette\remap.c,0x24,1,1194926,238,Get_Palette_Animation_Color,8,picture;color_index;red;green;blue;start_color;index;new_palette
177,F:\WLIBS\palette\remap.c,0x24,1,1195164,122,Calculate_Picture_Remap_Colors,1,picture
177,F:\WLIBS\palette\remap.c,0x24,1,1195286,203,Create_Picture_Remap_Palette,8,new_palette;remaped_palette_colors;green;blue;red;i;color;index
177,F:\WLIBS\palette\remap.c,0x24,1,1195489,53,Get_Remap_Palette_Color,1,color_num
177,F:\WLIBS\palette\remap.c,0x24,1,1195542,96,Get_Palette_RGB,4,palette_num;red;green;blue
179,F:\WLIBS\special\special.c,0x24,1,1196845,387,Interpolate_Line,8, x; y;end_x;end_y;step_size;delta_x;delta_y;angle
179,F:\WLIBS\special\special.c,0x24,1,1197232,391,Absolute_Interpolate_Line,10, x; y;source_x;source_y;end_x;end_y;step_size;delta_x;delta_y;angle
179,F:\WLIBS\special\special.c,0x24,1,1197623,141,Range,7,x1;y1;x2;y2;delta_x;delta_y;range
179,F:\WLIBS\special\special.c,0x24,1,1197764,165,Delta_XY_With_Wrap,9,x1;y1;x2;y2;wrap_x;delta_x1;delta_x2;delta_y;range
179,F:\WLIBS\special\special.c,0x24,1,1197929,549,Path,16,x1;y1;x2;y2;path_string_x;path_string_y;length;delta_x;delta_y;sptr;sign_x;sign_y;cur_x;cur_y;&remainder;&delta_add
179,F:\WLIBS\special\special.c,0x24,1,1198478,772,Path_Wrap,20,x1;y1;x2;y2;'path_string_x;'path_string_y;MAP_X;length;delta_x;delta_y;sptr;sign_x;sign_y;cur_x;cur_y;&remainder;&delta_add;i;base_delta_x;mid
179,F:\WLIBS\special\special.c,0x24,1,1199250,155,isqrt,3,n;lo;hi
180,F:\WLIBS\graphics\line.c,0x24,1,1199405,1578,Line,19,x1;y1;x2;y2;color;temp;adj_up;adj_down;error_term;x_advance;x_delta;y_delta;whole_step;initial_pixel_count;final_pixel_count;i;j;run_length;long_current_video_page
180,F:\WLIBS\graphics\line.c,0x24,1,1200983,1093,Clip_Line,12,x1;y1;x2;y2;clipped_flag;tempx;tempy;clipped_difference;x_clipped;y_clipped;delta_x;delta_y
180,F:\WLIBS\graphics\line.c,0x24,1,1202076,106,Draw_Horizontal_Run,6,long_current_video_page;x_advance;run_length;color;i;working_screen
180,F:\WLIBS\graphics\line.c,0x24,1,1202182,106,Draw_Vertical_Run,6,long_current_video_page;x_advance;run_length;color;i;working_screen
180,F:\WLIBS\graphics\line.c,0x24,1,1202288,1645,Multi_Colored_Line,20,x1;y1;x2;y2;color_array;rotation;temp;adj_up;adj_down;error_term;x_advance;x_delta;y_delta;whole_step;initial_pixel_count;final_pixel_count;i;j;run_length;long_current_video_page
180,F:\WLIBS\graphics\line.c,0x24,1,1203933,128,Draw_Horizontal_Run_Multi,7,long_current_video_page;x_advance;run_length;color_array;rotation;i;working_screen
180,F:\WLIBS\graphics\line.c,0x24,1,1204061,128,Draw_Vertical_Run_Multi,7,long_current_video_page;x_advance;run_length;color_array;rotation;i;working_screen
180,F:\WLIBS\graphics\line.c,0x24,1,1204189,1620,Anti_Alias_Line,20,x1;y1;x2;y2;color;alias_color;temp;adj_up;adj_down;error_term;x_advance;x_delta;y_delta;whole_step;initial_pixel_count;final_pixel_count;i;j;run_length;long_current_video_page
180,F:\WLIBS\graphics\line.c,0x24,1,1205809,123,Draw_Horizontal_Run_Alias,7,long_current_video_page;x_advance;run_length;color;alias_color;i;working_screen
180,F:\WLIBS\graphics\line.c,0x24,1,1205932,124,Draw_Vertical_Run_Alias,7,long_current_video_page;x_advance;run_length;color;alias_color;i;working_screen
180,F:\WLIBS\graphics\line.c,0x24,1,1206056,432,Plasma_Box,11,x;y;width;height;thickness;seed;starting_level;color_array;i;j;temp
180,F:\WLIBS\graphics\line.c,0x24,1,1206488,343,Create_Plasma_Line,9,seed;starting_level;color_array;i;old_value;direction;direction_add;new_value;&old_random_seed
180,F:\WLIBS\graphics\line.c,0x24,1,1206831,1652,Plasma_Line,20,x1;y1;x2;y2;color_array;rotation;temp;adj_up;adj_down;error_term;x_advance;x_delta;y_delta;whole_step;initial_pixel_count;final_pixel_count;i;j;run_length;long_current_video_page
180,F:\WLIBS\graphics\line.c,0x24,1,1208483,126,Draw_Horizontal_Run_Plasma,7,long_current_video_page;x_advance;run_length;color_array;rotation;i;working_screen
180,F:\WLIBS\graphics\line.c,0x24,1,1208609,126,Draw_Vertical_Run_Plasma,7,long_current_video_page;x_advance;run_length;color_array;rotation;i;working_screen
181,F:\WLIBS\animate\replace.c,0x24,1,1208735,671,Replace_Color,34,!picture;color_to_replace;replacement_color;palette_num;start;count;palette_pos;pict_size;frame_num;#current_palette_long;palette_data;frame_offset;#frame_offset_table;bitmap_size;pos;screen_pos;line_add;i;height;width;data;screen_data;x;y;buffer_pos_word;buffer_pos;packet_pos;data_count;skip_count;store_type;line_skip;$frame_data_word;bank_num;frame_data
181,F:\WLIBS\animate\replace.c,0x24,1,1209406,657,Replace_Color_All,33,!picture;replacement_color;palette_num;start;count;palette_pos;pict_size;frame_num;#current_palette_long;palette_data;frame_offset;#frame_offset_table;bitmap_size;pos;screen_pos;line_add;i;height;width;data;screen_data;x;y;buffer_pos_word;buffer_pos;packet_pos;data_count;skip_count;store_type;line_skip;$frame_data_word;bank_num;frame_data
181,F:\WLIBS\animate\replace.c,0x24,1,1210063,41,No_Replace_Mask_Msg,0,
181,F:\WLIBS\animate\replace.c,0x24,1,1210104,779,Replace_Color_Gradient,35,!picture;color_array;color_count;reverse_flag;palette_num;start;count;palette_pos;pict_size;frame_num;#current_palette_long;palette_data;frame_offset;#frame_offset_table;bitmap_size;pos;screen_pos;line_add;i;height;width;data;screen_data;x;y;buffer_pos_word;buffer_pos;packet_pos;data_count;skip_count;store_type;line_skip;$frame_data_word;bank_num;frame_data
181,F:\WLIBS\animate\replace.c,0x24,1,1210883,899,Replace_Gradient_Range,38,!picture;color_array;color_count;reverse_flag;min_color;max_color;palette_num;start;count;palette_pos;pict_size;frame_num;color_pos;#current_palette_long;palette_data;frame_offset;#frame_offset_table;bitmap_size;pos;screen_pos;line_add;i;height;width;data;screen_data;x;y;buffer_pos_word;buffer_pos;packet_pos;data_count;skip_count;store_type;line_skip;$frame_data_word;bank_num;frame_data
181,F:\WLIBS\animate\replace.c,0x24,1,1211782,858,Replace_Color_Range,37,!picture;color_array;start_color;color_count;palette_num;start;count;palette_pos;pict_size;frame_num;color_pos;#current_palette_long;palette_data;frame_offset;#frame_offset_table;bitmap_size;pos;screen_pos;line_add;i;height;width;data;screen_data;x;y;buffer_pos_word;buffer_pos;packet_pos;data_count;skip_count;store_type;line_skip;$frame_data_word;bank_num;end_color;frame_data
181,F:\WLIBS\animate\replace.c,0x24,1,1212640,213,Establish_Color_Gradient,4,color_count;reverse_flag;i;color_value
181,F:\WLIBS\animate\replace.c,0x24,1,1212853,116,Shift_Palette_Range,8,!picture;new_start;palette_num;start;count;palette_pos;#current_palette_long;palette_data
181,F:\WLIBS\animate\replace.c,0x24,1,1212969,150,Gray_Scale_Off_Page,4,start_color;color_count;inverse_flag;i
181,F:\WLIBS\animate\replace.c,0x24,1,1213119,198,Interlaced_Gray_Scale_Off_Page,6,start_color1;color_count1;start_color2;color_count2;inverse_flag;i
182,F:\WLIBS\special\angle.c,0x24,1,1213625,348,Get_Angle,3,x;y;result
182,F:\WLIBS\special\angle.c,0x24,1,1213973,353,Sin,3,angle;length;result
182,F:\WLIBS\special\angle.c,0x24,1,1214326,60,Cos,6,angle;length;new_x;new_x;new_x;new_y
182,F:\WLIBS\special\angle.c,0x24,1,1214386,978,Rotate_Coordinates,8,angle;$x;$y;sin_angle_x;sin_angle_y;cos_angle_x;cos_angle_y;trivial
187,F:\WLIBS\net\netcode.c,0x24,1,1216315,295,Net_Init,4,type;gameID;(receiveMessage;+modem_settings
187,F:\WLIBS\net\netcode.c,0x24,1,1216610,89,Net_Uninit,0,
187,F:\WLIBS\net\netcode.c,0x24,1,1216699,108,Net_Update,1,reentrant
187,F:\WLIBS\net\netcode.c,0x24,1,1216807,44,Net_Is_Sending,0,
187,F:\WLIBS\net\netcode.c,0x24,1,1216851,185,Net_Send_Message,4,dest;userType;/data;dataSize
187,F:\WLIBS\net\netcode.c,0x24,1,1217036,136,Net_Status,1,status
187,F:\WLIBS\net\netcode.c,0x24,1,1217172,196,Net_Get_Users,3,userList;i;9st
187,F:\WLIBS\net\netcode.c,0x24,1,1217368,47,Set_Null_Modem_Slave,0,
187,F:\WLIBS\net\netcode.c,0x24,1,1217415,47,Set_Null_Modem_Host,0,
187,F:\WLIBS\net\netcode.c,0x24,1,1217462,145,Net_Is_User_Valid,2,id;9st
187,F:\WLIBS\net\netcode.c,0x24,1,1217607,47,Net_Host_ID,2,<temp;open
187,F:\WLIBS\net\netcode.c,0x24,1,1217654,483,Net_Update_Game_List,4,i;j;onlist;9st
187,F:\WLIBS\net\netcode.c,0x24,1,1218137,49,Net_Get_Game_Count,0,
187,F:\WLIBS\net\netcode.c,0x24,1,1218186,110,Net_Get_Game_Name,1,game
187,F:\WLIBS\net\netcode.c,0x24,1,1218296,87,Net_Get_Game_Status,1,game
187,F:\WLIBS\net\netcode.c,0x24,1,1218383,222,Net_Join_Game,5,gameName;password;playerName;i;9st
187,F:\WLIBS\net\netcode.c,0x24,1,1218605,189,Net_Create_Game,7,gameId;gameName;numPlayers;password;playerName;i;9st
187,F:\WLIBS\net\netcode.c,0x24,1,1218794,100,Net_Get_Player_Count,2,retval;9st
187,F:\WLIBS\net\netcode.c,0x24,1,1218894,65,Net_Enable_New_Players,0,
187,F:\WLIBS\net\netcode.c,0x24,1,1218959,65,Net_Disable_New_Players,0,
187,F:\WLIBS\net\netcode.c,0x24,1,1219024,47,Net_New_Players_Enabled,0,
191,F:\WLIBS\palette\reduce.c,0x24,1,1219315,651,Reduce_Palette,14,'palette_list;start_color;total_color_count;reduced_color_count;split_cube;i;j;axis;color_error;best_color;dr;db;dg;best_error
191,F:\WLIBS\palette\reduce.c,0x24,1,1219966,1835,Split_Cube,10,*palette_list;split_pos;axis;total_color_count;slice_point;i;running_total;total_weight;temp_weight1;temp_weight2
191,F:\WLIBS\palette\reduce.c,0x24,1,1221801,616,Sort_Cube_Points,7,-palette_list;.points;count;axis;i;j;changed_flag
191,F:\WLIBS\palette\reduce.c,0x24,1,1222417,187,Find_Longest_Axis,4,split_pos;lr;lg;lb
191,F:\WLIBS\palette\reduce.c,0x24,1,1222604,131,Initial_Cube,3,2palette_list;total_color_count;i
191,F:\WLIBS\palette\reduce.c,0x24,1,1222735,324,Find_Next_Lowest_Cube_Level,7,level;i;next_split;largest_cube;lr;lg;lb
191,F:\WLIBS\palette\reduce.c,0x24,1,1223059,302,Shrink_Cube,7,5cube;7palette_list;r;g;b;i;color_num
191,F:\WLIBS\palette\reduce.c,0x24,1,1223361,40,Clear_Reduced_Palette_Groups,0,
191,F:\WLIBS\palette\reduce.c,0x24,1,1223401,280,Add_Reduced_Palette_Group,4,picture;index;i;palette_data
191,F:\WLIBS\palette\reduce.c,0x24,1,1223681,221,Compress_Reduced_Palette_Groups,3,start_color;color_count;i
193,F:\WLIBS\sound\lbx.c,0x24,1,1223943,44,LBX_create,1,lbxname
193,F:\WLIBS\sound\lbx.c,0x24,1,1223987,321,LBX_init,4,&lbx;filename;i;(current
193,F:\WLIBS\sound\lbx.c,0x24,1,1224308,71,LBX_uninit,1,&lbx
193,F:\WLIBS\sound\lbx.c,0x24,1,1224379,155,LBX_readRecord,4,"&lbx;num;*ptr;,error_msg"
193,F:\WLIBS\sound\lbx.c,0x24,1,1224534,124,LBX_readPartialRecord,5,&lbx;num;*ptr;offset;size
193,F:\WLIBS\sound\lbx.c,0x24,1,1224658,55,LBX_getRecordLength,2,&lbx;num
193,F:\WLIBS\sound\lbx.c,0x24,1,1224713,55,LBX_getRecordLocation,2,&lbx;num
